5 3 22 38 0 27 45 0 0 0 0 0 0 0 0 9 4.00053902322 0.444504335913 -5.99153163842e-07 1.06976401672e-11 -5.39237847458e-06 
5 4 22 38 0 27 45 0 0 0 0 0 0 0 0 9 4.00007285136 0.444452539039 -8.09501092151e-08 1.95231871174e-13 -7.28550982935e-07 
5 5 22 38 0 27 45 0 0 0 0 0 0 0 0 9 4.00000984906 0.444445538785 -1.09434767106e-08 3.56788113954e-15 -9.8491290395e-08 
6 1 221 269 0 659 557 0 0 0 0 0 0 0 0 23 8.92912637077 0.388222885686 -8.32715605858e-05 4.59191333804e-06 -0.00191524589347 
6 2 221 269 0 659 557 0 0 0 0 0 0 0 0 23 8.77172299608 0.381379260699 -8.16499000024e-06 8.89631187384e-08 -0.000187794770006 
6 3 221 269 0 659 557 0 0 0 0 0 0 0 0 23 8.75371263818 0.38059620166 -1.42018468116e-06 2.54479983975e-09 -3.26642476667e-05 
6 4 221 269 0 659 557 0 0 0 0 0 0 0 0 23 8.75065675842 0.380463337323 -2.41115016903e-07 6.93120778294e-11 -5.54564538878e-06 
6 5 221 269 0 659 557 0 0 0 0 0 0 0 0 23 8.75013115335 0.380440484928 -4.30607711276e-08 1.89073101429e-12 -9.90397735934e-07 
7 1 55 26 0 276 280 0 0 0 0 0 0 0 0 27 4.00618881164 0.148377363394 -7.04354858405e-06 2.95743798524e-10 -0.000190175811769 
7 2 55 26 0 276 280 0 0 0 0 0 0 0 0 27 4.00001465866 0.148148691062 -1.6294786485e-08 1.81039691293e-15 -4.39959235096e-07 
7 3 55 26 0 276 280 0 0 0 0 0 0 0 0 27 4.00000003598 0.148148149481 -3.99835934244e-11 1.09281366867e-20 -1.07955702246e-09 
7 4 55 26 0 276 280 0 0 0 0 0 0 0 0 27 4.00000000009 0.148148148151 -9.8225823048e-14 6.59328530826e-26 -2.6520972223e-12 
7 5 55 26 0 276 280 0 0 0 0 0 0 0 0 27 4.0 0.148148148148 -2.16741956534e-16 4.8994267341e-31 -5.85203282641e-15 
8 1 19 15 0 32 56 0 0 0 0 0 0 0 0 10 4.00191109798 0.400191109798 -5.96794208787e-06 1.45865072908e-10 -5.96794208787e-05 
8 2 19 15 0 32 56 0 0 0 0 0 0 0 0 10 4.00000441105 0.400000441105 -1.32435649882e-08 9.11296754118e-16 -1.32435649882e-07 
8 3 19 15 0 32 56 0 0 0 0 0 0 0 0 10 4.00000001082 0.400000001082 -3.24699721256e-11 5.50317909422e-21 -3.24699721256e-10 
8 4 19 15 0 32 56 0 0 0 0 0 0 0 0 10 4.00000000003 0.400000000003 -7.97665381263e-14 3.32052076839e-26 -7.97665381263e-13 
8 5 19 15 0 32 56 0 0 0 0 0 0 0 0 10 4.0 0.4 -5.52681813017e-17 4.43245696738e-31 -5.52681813017e-16 
9 1 65 12 0 411 375 0 0 0 0 0 0 0 0 37 10.1404062379 0.274065033456 -3.865538284e-05 3.12715191283e-08 -0.00143024916508 
9 2 65 12 0 411 375 0 0 0 0 0 0 0 0 37 10.068910327 0.27213271154 8.53474561975e-06 3.38377998598e-08 0.000315785587931 
9 3 65 12 0 411 375 0 0 0 0 0 0 0 0 37 10.2672315053 0.277492743387 4.50182771244e-05 4.71852423291e-07 0.0016656762536 
9 4 65 12 0 411 375 0 0 0 0 0 0 0 0 37 10.5721856128 0.285734746291 2.51554206211e-05 2.12143828463e-07 0.000930750562979 
9 5 65 12 0 411 375 0 0 0 0 0 0 0 0 37 10.6559510572 0.287998677223 3.28128926599e-06 4.59538182626e-09 0.000121407702842 
10 1 9 3 0 28 28 0 0 0 0 0 0 0 0 10 4.0028537525 0.40028537525 -8.72982917992e-06 3.75282522128e-10 -8.72982917992e-05 
10 2 9 3 0 28 28 0 0 0 0 0 0 0 0 10 4.00000680673 0.400000680673 -2.04276529164e-08 2.29819337864e-15 -2.04276529164e-07 
10 3 9 3 0 28 28 0 0 0 0 0 0 0 0 10 4.00000001671 0.400000001671 -5.01355060421e-11 1.38726291142e-20 -5.01355060421e-10 
10 4 9 3 0 28 28 0 0 0 0 0 0 0 0 10 4.00000000004 0.400000000004 -1.23152691306e-13 8.37146611599e-26 -1.23152691306e-12 
10 5 9 3 0 28 28 0 0 0 0 0 0 0 0 10 4.0 0.4 -2.04087450012e-16 6.82913144955e-31 -2.04087450012e-15 
11 1 15 2 0 40 58 0 0 0 0 0 0 0 0 14 8.00393758665 0.571709827618 -8.67142167036e-06 3.58795817851e-10 -0.000121399903385 
11 2 15 2 0 40 58 0 0 0 0 0 0 0 0 14 8.00000927749 0.571429234106 -1.98906946835e-08 2.20818688204e-15 -2.7846972557e-07 
11 3 15 2 0 40 58 0 0 0 0 0 0 0 0 14 8.00000002277 0.571428573055 -4.87989783431e-11 1.3331085844e-20 -6.83185696804e-10 
11 4 15 2 0 40 58 0 0 0 0 0 0 0 0 14 8.00000000006 0.571428571433 -1.19873337325e-13 8.04433980494e-26 -1.67822672255e-12 
11 5 15 2 0 40 58 0 0 0 0 0 0 0 0 14 8.0 0.571428571429 -9.86670592875e-17 8.13863772994e-31 -1.38133883003e-15 
12 1 64 26 0 181 335 0 0 0 0 0 0 0 0 21 6.00303563276 0.285858839655 -4.64599295571e-06 8.6302313939e-11 -9.75658520698e-05 
12 2 64 26 0 181 335 0 0 0 0 0 0 0 0 21 6.00000666986 0.285714603327 -9.54215656231e-09 5.45147941665e-16 -2.00385287809e-07 
12 3 64 26 0 181 335 0 0 0 0 0 0 0 0 21 6.00000001635 0.285714286493 -2.33571640446e-11 3.29348997214e-21 -4.90500444937e-10 
12 4 64 26 0 181 335 0 0 0 0 0 0 0 0 21 6.00000000004 0.285714285716 -5.73720283115e-14 1.9875051132e-26 -1.20481259454e-12 
12 5 64 26 0 181 335 0 0 0 0 0 0 0 0 21 6.0 0.285714285714 -4.01949288812e-17 2.86651418432e-31 -8.44093506505e-16 
13 1 6 0 0 16 26 0 0 0 0 0 0 0 0 8 6.03976099754 0.754970124693 -5.40735128881e-05 3.99520784807e-08 -0.000432588103105 
13 2 6 0 0 16 26 0 0 0 0 0 0 0 0 8 6.00510576866 0.750638221083 -6.41136851953e-06 6.58113506859e-10 -5.12909481562e-05 
13 3 6 0 0 16 26 0 0 0 0 0 0 0 0 8 6.00068783472 0.75008597934 -8.60223023672e-07 1.18576308289e-11 -6.88178418938e-06 
13 4 6 0 0 16 26 0 0 0 0 0 0 0 0 8 6.00009295563 0.750011619453 -1.16202132151e-07 2.16320748028e-13 -9.29617057206e-07 
13 5 6 0 0 16 26 0 0 0 0 0 0 0 0 8 6.00001256688 0.75000157086 -1.57087427716e-08 3.95308064158e-15 -1.25669942173e-07 
14 1 6 11 0 45 95 0 0 0 0 0 0 0 0 13 6.01337957161 0.462567659354 -1.52731488291e-05 1.81190601869e-09 -0.000198550934778 
14 2 6 11 0 45 95 0 0 0 0 0 0 0 0 13 6.00137846926 0.461644497636 -1.07310668659e-06 2.65569399118e-11 -1.39503869257e-05 
14 3 6 11 0 45 95 0 0 0 0 0 0 0 0 13 6.00018521934 0.46155270918 -1.42519795788e-07 4.83993751175e-13 -1.85275734524e-06 
14 4 6 11 0 45 95 0 0 0 0 0 0 0 0 13 6.00002503698 0.46154038746 -1.92595412733e-08 8.84407607927e-15 -2.50374036553e-07 
14 5 6 11 0 45 95 0 0 0 0 0 0 0 0 13 6.00000338495 0.461538721919 -2.60381434338e-09 1.61654196715e-16 -3.3849586464e-08 
15 1 23 15 0 94 118 0 0 0 0 0 0 0 0 19 8.00635054159 0.42138687061 -1.02374617911e-05 5.31396864847e-10 -0.000194511774031 
15 2 23 15 0 94 118 0 0 0 0 0 0 0 0 19 8.00001511797 0.421053427262 -2.38797857688e-08 3.2607713335e-15 -4.53715929607e-07 
15 3 23 15 0 94 118 0 0 0 0 0 0 0 0 19 8.00000003712 0.421052633532 -5.86045599782e-11 1.96833165049e-20 -1.11348663959e-09 
15 4 23 15 0 94 118 0 0 0 0 0 0 0 0 19 8.00000000009 0.421052631584 -1.43958533486e-13 1.1877762614e-25 -2.73521213624e-12 
15 5 23 15 0 94 118 0 0 0 0 0 0 0 0 19 8.0 0.421052631579 -2.63028215793e-16 9.02308368452e-31 -4.99753610006e-15 
16 1 7 3 0 39 33 0 0 0 0 0 0 0 0 14 8.00481811762 0.571772722687 -1.0371038239e-05 4.13491479361e-10 -0.000145194535345 
16 2 7 3 0 39 33 0 0 0 0 0 0 0 0 14 8.00001175698 0.571429411213 -2.51955825454e-08 2.5049289635e-15 -3.52738155636e-07 
16 3 7 3 0 39 33 0 0 0 0 0 0 0 0 14 8.00000002888 0.571428573491 -6.18805255441e-11 1.51171973546e-20 -8.66327357617e-10 
16 4 7 3 0 39 33 0 0 0 0 0 0 0 0 14 8.00000000007 0.571428571434 -1.52013085923e-13 9.12211474027e-26 -2.12818320293e-12 
16 5 7 3 0 39 33 0 0 0 0 0 0 0 0 14 8.0 0.571428571429 -2.08327708354e-16 8.85025719317e-31 -2.91658791695e-15 
17 1 8 1 0 18 22 0 0 0 0 0 0 0 0 11 8.01088780923 0.728262528112 -1.36529257289e-05 2.69664239723e-09 -0.000150182183017 
17 2 8 1 0 18 22 0 0 0 0 0 0 0 0 11 8.00120194881 0.727381995347 -1.10222730263e-06 4.52936953089e-11 -1.21245003289e-05 
17 3 8 1 0 18 22 0 0 0 0 0 0 0 0 11 8.000161756 0.727287432364 -1.47088747885e-07 8.25296272318e-13 -1.61797622674e-06 
17 4 8 1 0 18 22 0 0 0 0 0 0 0 0 11 8.00002186571 0.727274715064 -1.98782740203e-08 1.50787938075e-14 -2.18661014224e-07 
17 5 8 1 0 18 22 0 0 0 0 0 0 0 0 11 8.0000029562 0.727272996018 -2.6874594386e-09 2.756086117e-16 -2.95620538246e-08 
18 1 269 445 0 890 1085 174 67 24 8 0 37 1 2 29 4.00348284642 0.138051132635 -3.96873799701e-06 1.42658773911e-10 -0.000115093401913 
18 2 269 445 0 890 1085 174 67 24 8 0 37 1 2 29 4.00000727549 0.137931285362 -7.54257276977e-09 8.81056536838e-16 -2.18734610323e-07 
18 3 269 445 0 890 1085 174 67 24 8 0 37 1 2 29 4.00000001782 0.137931035097 -1.84305992619e-11 5.32019148274e-21 -5.34487378595e-10 
18 4 269 445 0 890 1085 174 67 24 8 0 37 1 2 29 4.00000000004 0.137931034484 -4.5272248827e-14 3.21025232177e-26 -1.31289521598e-12 
18 5 269 445 0 890 1085 174 67 24 8 0 37 1 2 29 4.0 0.137931034483 -7.95492407619e-17 2.34360871842e-31 -2.30692798209e-15 
19 1 1931 629 0 3526 13192 310 80 21 0 0 65 0 0 75 39.6070709243 0.528094278991 -0.0010860349384 0.000178722131394 -0.0814526203803 
19 2 1931 629 0 3526 13192 310 80 21 0 0 65 0 0 75 37.1204566168 0.494939421557 0.000436679502038 1.85438021538e-05 0.0327509626528 
19 3 1931 629 0 3526 13192 310 80 21 0 0 65 0 0 75 40.2865302924 0.537153737232 0.000269361623011 7.08745343302e-06 0.0202021217258 
19 4 1931 629 0 3526 13192 310 80 21 0 0 65 0 0 75 38.9424114441 0.519232152588 -0.000146566609107 2.66008149319e-06 -0.010992495683 
19 5 1931 629 0 3526 13192 310 80 21 0 0 65 0 0 75 37.8674864953 0.504899819937 -2.75716668952e-05 1.21347524283e-06 -0.00206787501714 
20 1 527 358 0 6938 894 12 22 0 0 0 4 0 0 154 2.00809416041 0.0130395724702 -1.97888719465e-06 4.35521124356e-11 -0.000304748627976 
20 2 527 358 0 6938 894 12 22 0 0 0 4 0 0 154 2.00001241386 0.0129870935965 -2.43608854177e-09 2.69027121301e-16 -3.75157635433e-07 
20 3 527 358 0 6938 894 12 22 0 0 0 4 0 0 154 2.00000003016 0.0129870131829 -5.87688579179e-12 1.62464703344e-21 -9.05040411936e-10 
20 4 527 358 0 6938 894 12 22 0 0 0 4 0 0 154 2.00000000007 0.0129870129875 -1.44317827699e-14 9.8039401369e-27 -2.22249454656e-12 
20 5 527 358 0 6938 894 12 22 0 0 0 4 0 0 154 2.0 0.012987012987 -3.09578682684e-17 8.21952213132e-32 -4.76751171333e-15 
21 1 717 116 0 12647 13829 12 0 0 0 0 1 0 0 108 55.3335976364 0.512348126263 -2.53448782137e-05 2.78255554484e-06 -0.00273724684708 
21 2 717 116 0 12647 13829 12 0 0 0 0 1 0 0 108 54.2365266653 0.502190061716 -9.84681741182e-06 3.32276032376e-08 -0.00106345628048 
21 3 717 116 0 12647 13829 12 0 0 0 0 1 0 0 108 54.1252468407 0.501159692969 -1.13387176538e-06 4.98254869072e-09 -0.000122458150661 
21 4 717 116 0 12647 13829 12 0 0 0 0 1 0 0 108 54.1224521633 0.501133816327 2.69311160539e-07 1.8142572388e-09 2.90856053382e-05 
21 5 717 116 0 12647 13829 12 0 0 0 0 1 0 0 108 54.1287895103 0.501192495465 2.472139424e-07 6.33057846474e-10 2.66991057792e-05 
22 1 86 21 0 325 186 6 1 0 0 0 1 0 0 33 10.0540774007 0.304669012143 -1.88682172265e-05 5.5732992644e-09 -0.000622651168473 
22 2 86 21 0 325 186 6 1 0 0 0 1 0 0 33 10.0067436768 0.303234656873 -2.0541313513e-06 9.09055251083e-11 -6.77863345928e-05 
22 3 86 21 0 325 186 6 1 0 0 0 1 0 0 33 10.0009084226 0.303057830989 -2.75400514844e-07 1.64234667884e-12 -9.08821698985e-06 
22 4 86 21 0 325 186 6 1 0 0 0 1 0 0 33 10.0001227738 0.30303402345 -3.72062277343e-08 2.99737412763e-14 -1.22780551523e-06 
22 5 86 21 0 325 186 6 1 0 0 0 1 0 0 33 10.0000165982 0.303030806007 -5.02980462622e-09 5.47775399896e-16 -1.65983552665e-07 
23 1 319 642 0 669 933 448 340 92 89 13 302 36 16 30 6.13011952802 0.204337317601 -9.72969941237e-06 6.09548516178e-08 -0.000291890982371 
23 2 319 642 0 669 933 448 340 92 89 13 302 36 16 30 6.31297660366 0.210432553455 5.62906664447e-05 5.10846824658e-07 0.00168871999334 
23 3 319 642 0 669 933 448 340 92 89 13 302 36 16 30 6.59237893016 0.219745964339 2.52966326133e-05 1.60902434698e-07 0.0007588989784 
23 4 319 642 0 669 933 448 340 92 89 13 302 36 16 30 6.65854195381 0.22195139846 3.10533661499e-06 3.39216582504e-09 9.31600984496e-05 
23 5 319 642 0 669 933 448 340 92 89 13 302 36 16 30 6.66586119785 0.222195373262 3.11202419738e-07 2.35377397444e-10 9.33607259215e-06 
24 1 21 4 0 62 110 0 0 0 0 0 0 0 0 13 6.02967655188 0.463821273221 -2.46119548815e-05 1.33937719383e-08 -0.00031995541346 
24 2 21 4 0 62 110 0 0 0 0 0 0 0 0 13 6.00384424858 0.461834172968 -2.96751454118e-06 2.26491274349e-10 -3.85776890353e-05 
24 3 21 4 0 62 110 0 0 0 0 0 0 0 0 13 6.00051832445 0.46157833265 -3.98861775465e-07 4.09531396636e-12 -5.18520308105e-06 
24 4 21 4 0 62 110 0 0 0 0 0 0 0 0 13 6.0000700549 0.461543850377 -5.38910459892e-08 7.47478802733e-14 -7.0058359786e-07 
24 5 21 4 0 62 110 0 0 0 0 0 0 0 0 13 6.00000947101 0.461539190078 -7.2854440577e-09 1.36604507045e-15 -9.47107727501e-08 
25 1 8571 2824 78 22436 24311 408 395 2668 1170 174 131 112 885 156 51.4133544815 0.329572785138 -4.92983566598e-06 1.32090302796e-05 -0.000769054363892 
25 2 8571 2824 78 22436 24311 408 395 2668 1170 174 131 112 885 156 51.5631515597 0.330533022818 5.90183780843e-06 7.07021833523e-07 0.000920686698115 
25 3 8571 2824 78 22436 24311 408 395 2668 1170 174 131 112 885 156 51.7258115788 0.331575715249 -1.13229997949e-06 2.6316740362e-08 -0.0001766387968 
25 4 8571 2824 78 22436 24311 408 395 2668 1170 174 131 112 885 156 51.7575917691 0.331779434418 2.13746874769e-06 1.00406422128e-08 0.00033344512464 
25 5 8571 2824 78 22436 24311 408 395 2668 1170 174 131 112 885 156 51.7863843655 0.331964002343 2.11708630854e-07 1.46388575724e-09 3.30265464132e-05 
26 1 82 30 0 417 499 0 0 0 0 0 0 0 0 75 16.006710485 0.213422806467 -2.92498485269e-06 6.93594417934e-11 -0.000219373863952 
26 2 82 30 0 417 499 0 0 0 0 0 0 0 0 75 16.0000768124 0.213334357498 -1.34393626926e-08 2.03296769736e-14 -1.00795220195e-06 
26 3 82 30 0 417 499 0 0 0 0 0 0 0 0 75 16.0000088012 0.213333450683 -1.18127661726e-09 3.63889427411e-16 -8.85957462944e-08 
26 4 82 30 0 417 499 0 0 0 0 0 0 0 0 75 16.000001186 0.213333349147 -1.58158944664e-10 6.65138406627e-18 -1.18619208498e-08 
26 5 82 30 0 417 499 0 0 0 0 0 0 0 0 75 16.0000001603 0.213333335471 -2.13791833196e-11 1.21580395882e-19 -1.60343874897e-09 
27 1 12210 9148 0 24308 80566 2694 952 1061 63 30 443 27 64 181 54.7583614888 0.302532383916 -0.00180841104414 0.00068252714315 -0.327322398989 
27 2 12210 9148 0 24308 80566 2694 952 1061 63 30 443 27 64 181 65.6165786539 0.362522534 -0.00046890233167 0.000223770620431 -0.0848713220323 
27 3 12210 9148 0 24308 80566 2694 952 1061 63 30 443 27 64 181 60.8851261505 0.336381912434 0.000886977186378 0.000148475085202 0.160542870734 
27 4 12210 9148 0 24308 80566 2694 952 1061 63 30 443 27 64 181 61.31048338 0.338731952376 -0.000551926822297 0.000174194388849 -0.0998987548358 
27 5 12210 9148 0 24308 80566 2694 952 1061 63 30 443 27 64 181 62.0695798102 0.342925855305 0.000133744981414 4.31769785919e-05 0.0242078416359 
28 1 1448 1694 27 2355 4294 760 473 354 147 56 288 55 41 50 6.07244892825 0.121448978565 -1.16269166595e-05 8.72775320183e-09 -0.000581345832974 
28 2 1448 1694 27 2355 4294 760 473 354 147 56 288 55 41 50 6.13862039999 0.122772408 2.09372910252e-05 5.73865030628e-08 0.00104686455126 
28 3 1448 1694 27 2355 4294 760 473 354 147 56 288 55 41 50 6.45291962492 0.129058392498 3.22291839891e-05 6.07941686369e-07 0.00161145919945 
28 4 1448 1694 27 2355 4294 760 473 354 147 56 288 55 41 50 6.63618921969 0.132723784394 6.72227563645e-06 7.28332433218e-08 0.000336113781823 
28 5 1448 1694 27 2355 4294 760 473 354 147 56 288 55 41 50 6.6633875394 0.133267750788 7.13283992628e-07 5.20443988111e-10 3.56641996314e-05 
29 1 5978 11211 6 16306 23920 922 700 79 33 13 55 4 6 81 4.03151831943 0.0497718311041 -4.98469827638e-06 1.56438093037e-09 -0.000403760560387 
29 2 5978 11211 6 16306 23920 922 700 79 33 13 55 4 6 81 4.00386099402 0.0494303826422 -4.78479130392e-07 2.56932142713e-11 -3.87568095618e-05 
29 3 5978 11211 6 16306 23920 922 700 79 33 13 55 4 6 81 4.0005205157 0.0493891421691 -6.42858170777e-08 4.64367308722e-13 -5.2071511833e-06 
29 4 5978 11211 6 16306 23920 922 700 79 33 13 55 4 6 81 4.00007035084 0.0493835845783 -8.68572013435e-09 8.47556218162e-15 -7.03543330882e-07 
29 5 5978 11211 6 16306 23920 922 700 79 33 13 55 4 6 81 4.00000951102 0.0493828334694 -1.17420804486e-09 1.54893929693e-16 -9.51108516334e-08 
30 1 330 1169 0 1235 4257 848 158 45 1 0 227 0 0 35 2.00196636618 0.0571990390338 -2.17823580098e-06 1.74418881925e-11 -7.62382530342e-05 
30 2 330 1169 0 1235 4257 848 158 45 1 0 227 0 0 35 2.00000274865 0.0571429356757 -2.37782790177e-09 4.86702325463e-17 -8.3223976562e-08 
30 3 330 1169 0 1235 4257 848 158 45 1 0 227 0 0 35 2.00000000666 0.0571428573331 -5.70940231958e-12 2.95059772687e-22 -1.99829081185e-10 
30 4 330 1169 0 1235 4257 848 158 45 1 0 227 0 0 35 2.00000000002 0.0571428571433 -1.40185960569e-14 1.78096864203e-27 -4.90650861991e-13 
30 5 330 1169 0 1235 4257 848 158 45 1 0 227 0 0 35 2.0 0.0571428571429 -1.69143948158e-17 3.9290659188e-32 -5.92003818554e-16 
31 1 617 223 0 1346 1082 10 20 0 0 0 3 0 0 48 12.7799201659 0.26624833679 4.94839345212e-05 7.73489469676e-07 0.00237522885702 
31 2 617 223 0 1346 1082 10 20 0 0 0 3 0 0 48 13.0941604768 0.272795009933 8.56360492507e-06 4.48180840245e-07 0.000411053036403 
31 3 617 223 0 1346 1082 10 20 0 0 0 3 0 0 48 13.0928306303 0.272767304799 -3.10506846541e-06 1.87975055229e-08 -0.000149043286339 
31 4 617 223 0 1346 1082 10 20 0 0 0 3 0 0 48 13.0734186694 0.272362888946 -9.34493135445e-07 4.86237402737e-09 -4.48556705014e-05 
31 5 617 223 0 1346 1082 10 20 0 0 0 3 0 0 48 13.0701649745 0.272295103635 4.13983695863e-08 3.58502425894e-09 1.98712174014e-06 
32 1 538 278 0 1182 1642 0 0 0 0 0 0 0 0 44 13.0319330296 0.296180296128 7.32483060355e-05 1.11569067294e-05 0.00322292546556 
32 2 538 278 0 1182 1642 0 0 0 0 0 0 0 0 44 13.1341868728 0.29850424711 1.03833056671e-05 8.099831498e-07 0.000456865449352 
32 3 538 278 0 1182 1642 0 0 0 0 0 0 0 0 44 13.1310421722 0.298432776642 -2.86552844624e-07 1.92304447586e-09 -1.26083251634e-05 
32 4 538 278 0 1182 1642 0 0 0 0 0 0 0 0 44 13.1296653914 0.298401486168 -3.00500104529e-07 5.36711999216e-10 -1.32220045993e-05 
32 5 538 278 0 1182 1642 0 0 0 0 0 0 0 0 44 13.1276537817 0.298355767766 -1.52546450851e-07 1.27612554293e-10 -6.71204383742e-06 
33 1 1035 124 0 17237 18685 9 3 0 0 0 2 0 0 112 70.1867407224 0.626667327878 -0.000275097586484 1.11663238609e-05 -0.0308109296862 
33 2 1035 124 0 17237 18685 9 3 0 0 0 2 0 0 112 70.1726688884 0.626541686503 1.44068239786e-05 1.34962389838e-07 0.00161356428561 
33 3 1035 124 0 17237 18685 9 3 0 0 0 2 0 0 112 70.1607703234 0.626435449316 -6.93994711305e-07 2.44692930697e-09 -7.77274076662e-05 
33 4 1035 124 0 17237 18685 9 3 0 0 0 2 0 0 112 70.1573385571 0.626404808546 -3.98589219863e-10 4.29352209265e-10 -4.46419926246e-08 
33 5 1035 124 0 17237 18685 9 3 0 0 0 2 0 0 112 70.1603467483 0.626431667396 1.32901241469e-07 1.28211419208e-10 1.48849390446e-05 
34 1 306 170 0 882 4329 103 8 0 0 0 9 0 0 56 35.5077477846 0.634066924726 -0.00173702841207 0.00023306156822 -0.0972735910761 
34 2 306 170 0 882 4329 103 8 0 0 0 9 0 0 56 34.5546447599 0.617047227855 0.000204583352821 9.91432644367e-06 0.011456667758 
34 3 306 170 0 882 4329 103 8 0 0 0 9 0 0 56 34.4122200806 0.61450393001 4.82505919276e-05 4.66856350566e-07 0.00270203314794 
34 4 306 170 0 882 4329 103 8 0 0 0 9 0 0 56 34.4426575832 0.615047456843 -1.76459951451e-05 3.37523532297e-08 -0.000988175728128 
34 5 306 170 0 882 4329 103 8 0 0 0 9 0 0 56 34.4464992379 0.615116057819 5.32551261154e-07 1.51049908663e-09 2.98228706246e-05 
35 1 24 10 0 63 133 0 0 0 0 0 0 0 0 13 6.01397948568 0.462613806591 -1.44794540144e-05 3.69681054625e-09 -0.000188232902188 
35 2 24 10 0 63 133 0 0 0 0 0 0 0 0 13 6.00157873796 0.46165990292 -1.22385748517e-06 6.32163996564e-11 -1.59101473073e-05 
35 3 24 10 0 63 133 0 0 0 0 0 0 0 0 13 6.00021254348 0.461554811037 -1.6353919545e-07 1.15092372353e-12 -2.12600954085e-06 
35 4 24 10 0 63 133 0 0 0 0 0 0 0 0 13 6.00002873045 0.461540671573 -2.21008368727e-08 2.10253342781e-14 -2.87310879345e-07 
35 5 24 10 0 63 133 0 0 0 0 0 0 0 0 13 6.00000388428 0.461538760329 -2.98791775167e-09 3.8429144025e-16 -3.88429307717e-08 
36 1 403 233 0 1100 4707 126 27 0 0 0 27 0 0 50 33.2671860024 0.665343720049 -0.000558018112472 1.96699062855e-05 -0.0279009056236 
36 2 403 233 0 1100 4707 126 27 0 0 0 27 0 0 50 32.6356407161 0.652712814322 2.07906452325e-06 1.05691625654e-07 0.000103953226163 
36 3 403 233 0 1100 4707 126 27 0 0 0 27 0 0 50 32.4515618432 0.649031236864 -1.58486047163e-05 2.47709047289e-08 -0.000792430235816 
