5 1 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.579610879645 0.0161003022124 0.357733117159 0.00633936464246 
5 2 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.550784202625 0.015299561184 0.337789179011 0.00608557210325 
5 3 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.579817318476 0.0161060366243 0.357873732648 0.00634124530937 
5 1 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.579417474255 0.0160949298404 0.357598968065 0.00633767160543 
5 2 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.579984708679 0.0161106863522 0.357986747384 0.00634279889414 
5 3 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.579664876326 0.0161018021202 0.357768589304 0.00633989391491 
5 4 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.57434686391 0.015954079553 0.354143371121 0.0062915283654 
5 5 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.579897009329 0.0161082502591 0.357926497614 0.00634201462041 
5 6 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.579869488311 0.0161074857864 0.357911529377 0.00634165596954 
5 7 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.579261846878 0.0160906068577 0.357492393371 0.00633627010021 
5 1 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.578646986119 0.0160735273922 0.356807001282 0.00633828528104 
5 2 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.563522210893 0.015653394747 0.347415794768 0.00617446903213 
5 3 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.573597337417 0.0159332593727 0.353942187167 0.00627586143573 
5 4 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.579967662153 0.0161102128376 0.357779366904 0.00634823700712 
5 5 0.0 440 728 1769 12 1841 2283 571 433 102 76 21 108 19 22 36.0 0.577726812185 0.0160479670051 0.356565564909 0.0063188927793 
