66 1 0.0 12 10 5 0 54 142 2 0.0142069681687 2 4 
66 1 0.0 15 10 5 0 54 142 2 0.016191635707 2 4 
66 1 0.0 14 10 5 0 54 142 2 0.0159818019912 2 4 
66 1 0.0 17 10 5 0 54 142 2 0.0155932347668 2 4 
66 1 0.0 16 10 5 0 54 142 2 0.00884088927647 2 4 
66 1 0.0 19 10 5 0 54 142 2 0.0118582824686 2 4 
66 1 0.0 24 4 2 0 1 108 1 0.797958069278 0 3 
66 1 0.0 18 10 5 0 54 142 2 0.0151736270568 2 4 
66 1 0.0 25 4 2 0 1 108 1 0.797958069278 0 3 
66 1 0.0 31 4 0 0 1 20 1 0.660743794629 0 1 
66 1 0.0 26 4 2 0 1 108 1 0.797958069278 0 3 
66 1 0.0 30 4 0 0 1 20 1 0.660743794629 0 1 
66 1 0.0 27 4 0 0 1 20 1 0.660743794629 0 1 
66 1 0.0 35 5 3 0 10 82 1 0.218118839619 0 4 
66 1 0.0 20 10 5 0 54 142 2 0.0140019145033 2 4 
66 1 0.0 34 4 0 0 1 20 1 0.660743794629 0 1 
66 1 0.0 21 52 0 0 169 70 1 0.231323172463 0 13 
66 1 0.0 33 4 0 0 1 20 1 0.660743794629 0 1 
66 1 0.0 22 52 0 0 169 70 1 0.231323172463 0 13 
66 1 0.0 32 4 0 0 1 20 1 0.660743794629 0 1 
66 1 0.0 23 4 2 0 1 108 1 0.797958069278 0 3 
66 1 0.0 28 4 0 0 1 20 1 0.660743794629 0 1 
66 1 0.0 29 5 1 0 2 62 1 0.562962451969 0 2 
66 1 0.0 1 40 1 0 0 7 3 0.0755605020843 4 1 
66 1 0.0 3 1 0 0 8 7 2 0.122849499003 1 1 
66 1 0.0 2 64 45 0 38 236 2 0.0660107109511 18 1 
66 1 0.0 5 60 54 0 47 414 2 0.571242682402 22 2 
66 1 0.0 4 2 1 0 2 78 1 0.881691759559 0 2 
66 1 0.0 7 41 31 0 2 299 2 0.210850464854 19 4 
66 1 0.0 6 41 31 0 2 299 2 0.210850464854 19 4 
66 1 0.0 9 41 6 0 70 236 2 1.477927888 10 4 
66 1 0.0 8 10 5 0 54 142 2 0.0162355126347 2 4 
